index,latency_ms
1,0.002529000
2,0.002210000
3,0.001894000
4,0.001760000
5,0.007540000
6,0.002290000
7,0.001585000
8,0.001445000
9,0.001422000
10,0.001442000
11,0.001431000
12,0.001377000
13,0.001403000
14,0.001395000
15,0.001426000
16,0.001405000
17,0.001416000
18,0.001392000
19,0.001402000
20,0.001374000
21,0.001422000
22,0.001393000
23,0.001422000
24,0.001388000
25,0.001423000
